Video Path,chunk,label
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502036/2000502036.avi,2000502036.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502037/2000502037.avi,2000502037.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502039/2000502039.avi,2000502039.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502040/2000502040.avi,2000502040.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502041/2000502041.avi,2000502041.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502043/2000502043.avi,2000502043.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502044/2000502044.avi,2000502044.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502045/2000502045.avi,2000502045.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502047/2000502047.avi,2000502047.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502048/2000502048.avi,2000502048.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502049/2000502049.avi,2000502049.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502050/2000502050.avi,2000502050.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502051/2000502051.avi,2000502051.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502053/2000502053.avi,2000502053.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502054/2000502054.avi,2000502054.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502055/2000502055.avi,2000502055.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502056/2000502056.avi,2000502056.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502057/2000502057.avi,2000502057.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502058/2000502058.avi,2000502058.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502059/2000502059.avi,2000502059.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502061/2000502061.avi,2000502061.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502062/2000502062.avi,2000502062.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502063/2000502063.avi,2000502063.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502065/2000502065.avi,2000502065.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502066/2000502066.avi,2000502066.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502067/2000502067.avi,2000502067.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502069/2000502069.avi,2000502069.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502070/2000502070.avi,2000502070.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502072/2000502072.avi,2000502072.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502073/2000502073.avi,2000502073.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502075/2000502075.avi,2000502075.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502076/2000502076.avi,2000502076.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502077/2000502077.avi,2000502077.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502078/2000502078.avi,2000502078.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502081/2000502081.avi,2000502081.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502084/2000502084.avi,2000502084.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502087/2000502087.avi,2000502087.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502088/2000502088.avi,2000502088.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200050/2000502090/2000502090.avi,2000502090.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541001/2000541001.avi,2000541001.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541002/2000541002.avi,2000541002.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541003/2000541003.avi,2000541003.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541006/2000541006.avi,2000541006.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541007/2000541007.avi,2000541007.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541010/2000541010.avi,2000541010.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541011/2000541011.avi,2000541011.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541014/2000541014.avi,2000541014.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541015/2000541015.avi,2000541015.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541016/2000541016.avi,2000541016.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541018/2000541018.avi,2000541018.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541019/2000541019.avi,2000541019.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541020/2000541020.avi,2000541020.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541021/2000541021.avi,2000541021.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541022/2000541022.avi,2000541022.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541023/2000541023.avi,2000541023.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541024/2000541024.avi,2000541024.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541025/2000541025.avi,2000541025.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541027/2000541027.avi,2000541027.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541028/2000541028.avi,2000541028.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541029/2000541029.avi,2000541029.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541030/2000541030.avi,2000541030.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541031/2000541031.avi,2000541031.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541032/2000541032.avi,2000541032.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541034/2000541034.avi,2000541034.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541035/2000541035.avi,2000541035.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541038/2000541038.avi,2000541038.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541039/2000541039.avi,2000541039.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541040/2000541040.avi,2000541040.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541041/2000541041.avi,2000541041.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541043/2000541043.avi,2000541043.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541044/2000541044.avi,2000541044.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541045/2000541045.avi,2000541045.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541046/2000541046.avi,2000541046.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541049/2000541049.avi,2000541049.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541050/2000541050.avi,2000541050.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541051/2000541051.avi,2000541051.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541052/2000541052.avi,2000541052.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541053/2000541053.avi,2000541053.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541054/2000541054.avi,2000541054.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541055/2000541055.avi,2000541055.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541056/2000541056.avi,2000541056.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541057/2000541057.avi,2000541057.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541059/2000541059.avi,2000541059.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541062/2000541062.avi,2000541062.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541064/2000541064.avi,2000541064.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541066/2000541066.avi,2000541066.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541067/2000541067.avi,2000541067.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541068/2000541068.avi,2000541068.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541069/2000541069.avi,2000541069.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541070/2000541070.avi,2000541070.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541071/2000541071.avi,2000541071.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541072/2000541072.avi,2000541072.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541073/2000541073.avi,2000541073.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541074/2000541074.avi,2000541074.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541075/2000541075.avi,2000541075.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541076/2000541076.avi,2000541076.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541077/2000541077.avi,2000541077.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541079/2000541079.avi,2000541079.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541080/2000541080.avi,2000541080.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000541081/2000541081.avi,2000541081.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542001/2000542001.avi,2000542001.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542002/2000542002.avi,2000542002.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542007/2000542007.avi,2000542007.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542008/2000542008.avi,2000542008.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542009/2000542009.avi,2000542009.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542010/2000542010.avi,2000542010.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542013/2000542013.avi,2000542013.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542015/2000542015.avi,2000542015.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542016/2000542016.avi,2000542016.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542021/2000542021.avi,2000542021.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542022/2000542022.avi,2000542022.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542025/2000542025.avi,2000542025.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542026/2000542026.avi,2000542026.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542027/2000542027.avi,2000542027.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542029/2000542029.avi,2000542029.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542030/2000542030.avi,2000542030.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542032/2000542032.avi,2000542032.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542033/2000542033.avi,2000542033.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542034/2000542034.avi,2000542034.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542035/2000542035.avi,2000542035.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542036/2000542036.avi,2000542036.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542042/2000542042.avi,2000542042.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542049/2000542049.avi,2000542049.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542050/2000542050.avi,2000542050.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542051/2000542051.avi,2000542051.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542052/2000542052.avi,2000542052.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542054/2000542054.avi,2000542054.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/200054/2000542056/2000542056.avi,2000542056.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140111/2026140111.mp4,2026140111.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140113/2026140113.mp4,2026140113.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140116/2026140116.mp4,2026140116.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140117/2026140117.mp4,2026140117.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140118/2026140118.mp4,2026140118.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140119/2026140119.mp4,2026140119.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140120/2026140120.mp4,2026140120.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140122/2026140122.mp4,2026140122.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140124/2026140124.mp4,2026140124.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140125/2026140125.mp4,2026140125.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140126/2026140126.mp4,2026140126.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140128/2026140128.mp4,2026140128.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140129/2026140129.mp4,2026140129.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140130/2026140130.mp4,2026140130.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140131/2026140131.mp4,2026140131.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140133/2026140133.mp4,2026140133.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140134/2026140134.mp4,2026140134.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140135/2026140135.mp4,2026140135.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140138/2026140138.mp4,2026140138.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140141/2026140141.mp4,2026140141.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140145/2026140145.mp4,2026140145.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140147/2026140147.mp4,2026140147.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140149/2026140149.mp4,2026140149.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/202614015/202614015.mp4,202614015.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140151/2026140151.mp4,2026140151.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140154/2026140154.mp4,2026140154.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140158/2026140158.mp4,2026140158.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140159/2026140159.mp4,2026140159.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/202614016/202614016.mp4,202614016.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140160/2026140160.mp4,2026140160.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140161/2026140161.mp4,2026140161.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140165/2026140165.mp4,2026140165.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140169/2026140169.mp4,2026140169.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/202614017/202614017.mp4,202614017.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140170/2026140170.mp4,2026140170.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140172/2026140172.mp4,2026140172.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/202614018/202614018.mp4,202614018.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/202614019/202614019.mp4,202614019.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/202614020/202614020.mp4,202614020.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/202614021/202614021.mp4,202614021.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140210/2026140210.mp4,2026140210.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140212/2026140212.mp4,2026140212.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140213/2026140213.mp4,2026140213.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140220/2026140220.mp4,2026140220.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140221/2026140221.mp4,2026140221.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140223/2026140223.mp4,2026140223.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140224/2026140224.mp4,2026140224.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140225/2026140225.mp4,2026140225.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/202614023/202614023.mp4,202614023.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140230/2026140230.mp4,2026140230.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140233/2026140233.mp4,2026140233.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140236/2026140236.mp4,2026140236.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140237/2026140237.mp4,2026140237.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140239/2026140239.mp4,2026140239.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140241/2026140241.mp4,2026140241.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140243/2026140243.mp4,2026140243.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140246/2026140246.mp4,2026140246.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140247/2026140247.mp4,2026140247.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140249/2026140249.mp4,2026140249.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/202614025/202614025.mp4,202614025.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140250/2026140250.mp4,2026140250.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140253/2026140253.mp4,2026140253.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140254/2026140254.mp4,2026140254.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140255/2026140255.mp4,2026140255.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140257/2026140257.mp4,2026140257.mp4,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140259/2026140259.mp4,2026140259.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140260/2026140260.mp4,2026140260.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140263/2026140263.mp4,2026140263.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140264/2026140264.mp4,2026140264.mp4,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140272/2026140272.mp4,2026140272.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140273/2026140273.mp4,2026140273.mp4,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140275/2026140275.mp4,2026140275.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140276/2026140276.mp4,2026140276.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140277/2026140277.mp4,2026140277.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140279/2026140279.mp4,2026140279.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/2026140281/2026140281.mp4,2026140281.mp4,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/202614/202614029/202614029.mp4,202614029.mp4,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/205601/205601011/205601011.avi,205601011.avi,3
